Unnamed: 0,filename,width,height,class,xmin,ymin,xmax,ymax
1024,0572.jpg,640,640,Bus,136,276,178,345
712,0456.jpg,640,640,Traffic_sign,44,248,82,301
4245,1954.jpg,640,640,speed_sign,481,124,516,216
292,0153.jpg,640,640,Car,306,341,405,452
878,0519.jpg,640,640,Traffic_light,415,177,432,237
5287,2238.jpg,640,640,Traffic_sign,271,244,292,265
4326,1982.jpg,640,640,Traffic_sign,186,68,223,128
4460,2059.jpg,640,640,Car,165,506,211,547
399,0234.jpg,640,640,Traffic_sign,130,288,162,328
4949,2136.jpg,640,640,Traffic_light,49,282,58,309
4644,2088.jpg,640,640,Car,374,429,478,476
3593,1653.jpg,640,640,speed_sign,442,108,528,276
4985,2142.jpg,640,640,Traffic_light,203,158,209,178
2798,1347.jpg,640,640,Car,158,516,222,555
1602,0886.jpg,640,640,Bus,0,24,639,639
3771,1745.jpg,640,640,speed_sign,96,211,148,281
1966,1046.jpg,640,640,Person,82,262,162,596
4045,1866.jpg,640,640,speed_sign,458,138,622,356
3371,1539.jpg,640,640,Car,434,67,574,231
5786,2397.jpg,640,640,Bus,239,370,277,414
5188,2201.jpg,640,640,Traffic_sign,172,179,189,218
554,0360.jpg,640,640,Bus,586,191,640,351
4409,2030.jpg,640,640,Car,438,266,479,299
5310,2247.jpg,640,640,Person,159,253,181,312
2491,1233.jpg,640,640,Person,442,195,475,311
3644,1680.jpg,640,640,speed_sign,130,10,389,577
262,0138.jpg,640,640,speed_sign,16,198,68,268
3761,1739.jpg,640,640,speed_sign,240,275,313,331
590,0376.jpg,640,640,Traffic_sign,398,243,426,276
2999,1411.jpg,640,640,Car,441,370,532,526
2339,1188.jpg,640,640,Car,416,15,576,108
641,0403.jpg,640,640,Bus,346,224,418,333
4422,2037.jpg,640,640,Traffic_sign,286,188,389,315
4933,2133.jpg,640,640,Traffic_light,46,273,64,321
5687,2366.jpg,640,640,Bus,456,376,520,410
4874,2121.jpg,640,640,Car,6,258,177,392
1042,0578.jpg,640,640,Person,263,351,358,526
1182,0666.jpg,640,640,Car,112,288,206,394
4271,1965.jpg,640,640,Car,247,537,294,587
2770,1334.jpg,640,640,Car,45,145,564,574
3273,1508.jpg,640,640,Car,113,169,182,219
2017,1073.jpg,640,640,Person,348,422,406,632
1844,0982.jpg,640,640,Person,309,310,322,396
6040,2481.jpg,640,640,speed_sign,573,424,600,465
4169,1921.jpg,640,640,speed_sign,511,263,578,337
2013,1071.jpg,640,640,Bus,0,395,240,601
2951,1392.jpg,640,640,Car,198,265,291,306
1575,0874.jpg,640,640,Bus,331,176,440,245
2521,1240.jpg,640,640,Car,512,540,565,638
120,0047.jpg,640,640,Person,14,287,48,461
6023,2471.jpg,640,640,Car,266,468,298,513
4349,1995.jpg,640,640,Person,46,287,154,639
1203,0673.jpg,640,640,Person,144,265,174,370
4738,2103.jpg,640,640,Traffic_light,166,424,174,436
6029,2473.jpg,640,640,Car,328,470,348,500
1532,0845.jpg,640,640,Car,260,313,307,351
4497,2068.jpg,640,640,Traffic_light,326,287,331,303
4408,2030.jpg,640,640,Car,362,268,389,289
596,0380.jpg,640,640,Bus,306,250,375,374
4507,2069.jpg,640,640,Traffic_light,519,478,526,497
4453,2057.jpg,640,640,Person,314,227,366,437
98,0037.jpg,640,640,Traffic_sign,6,105,82,236
3559,1636.jpg,640,640,Car,317,501,362,567
2685,1300.jpg,640,640,Car,585,318,639,386
4315,1977.jpg,640,640,Person,111,272,163,361
4770,2105.jpg,640,640,Traffic_light,282,302,286,327
1092,0608.jpg,640,640,Traffic_sign,465,296,492,352
2438,1217.jpg,640,640,Car,272,414,638,639
2523,1242.jpg,640,640,Car,308,412,368,617
5064,2162.jpg,640,640,Traffic_sign,69,399,86,423
981,0557.jpg,640,640,Traffic_sign,515,216,552,268
5173,2198.jpg,640,640,Car,291,407,331,450
5148,2191.jpg,640,640,Person,298,476,321,531
988,0558.jpg,640,640,Car,298,316,454,463
2506,1237.jpg,640,640,Person,122,218,182,395
5697,2369.jpg,640,640,speed_sign,570,334,584,362
1689,0910.jpg,640,640,Person,306,371,335,494
4677,2094.jpg,640,640,Traffic_light,238,315,272,340
1254,0692.jpg,640,640,Car,546,321,640,460
805,0501.jpg,640,640,Car,174,335,223,390
3542,1626.jpg,640,640,speed_sign,294,185,383,269
5329,2250.jpg,640,640,Car,507,134,640,218
4390,2020.jpg,640,640,Traffic_sign,47,231,158,346
4987,2142.jpg,640,640,Traffic_light,376,200,386,218
3670,1695.jpg,640,640,speed_sign,273,179,353,290
4805,2110.jpg,640,640,Traffic_light,96,382,106,402
4522,2070.jpg,640,640,Traffic_light,415,427,431,447
6086,2519.jpg,640,640,speed_sign,464,308,482,339
836,0511.jpg,640,640,Car,322,325,374,388
6060,2494.jpg,640,640,speed_sign,458,299,488,350
5085,2168.jpg,640,640,Bus,294,173,390,295
2395,1198.jpg,640,640,Car,8,99,599,532
4346,1995.jpg,640,640,Traffic_sign,121,298,229,431
2638,1285.jpg,640,640,Car,333,419,414,471
1261,0695.jpg,640,640,Person,483,306,528,504
5130,2185.jpg,640,640,Traffic_sign,162,167,347,435
3061,1432.jpg,640,640,Car,382,128,401,135
530,0345.jpg,640,640,Bus,1,75,283,465
75,0027.jpg,640,640,Traffic_sign,243,283,260,316
622,0393.jpg,640,640,Traffic_sign,114,267,154,318
4118,1896.jpg,640,640,speed_sign,294,213,389,364
3625,1667.jpg,640,640,Person,238,254,326,606
1318,0731.jpg,640,640,Car,336,314,370,366
5178,2198.jpg,640,640,Car,78,396,117,430
5597,2335.jpg,640,640,speed_sign,509,123,573,223
6106,2537.jpg,640,640,speed_sign,547,409,572,449
5372,2265.jpg,640,640,Person,162,390,199,576
1511,0828.jpg,640,640,Car,52,287,116,353
5789,2399.jpg,640,640,Car,362,386,389,423
1101,0615.jpg,640,640,Person,424,341,456,467
5286,2238.jpg,640,640,Traffic_sign,259,120,284,241
2733,1322.jpg,640,640,Car,450,545,550,625
3264,1506.jpg,640,640,Car,578,348,639,546
3301,1519.jpg,640,640,Car,0,471,58,522
3640,1678.jpg,640,640,speed_sign,370,133,531,385
2752,1328.jpg,640,640,Car,591,296,625,321
4170,1922.jpg,640,640,speed_sign,16,278,93,360
3247,1499.jpg,640,640,Car,104,330,246,477
1453,0802.jpg,640,640,Bus,166,211,240,335
1383,0758.jpg,640,640,Car,209,263,239,302
4736,2102.jpg,640,640,Traffic_light,596,421,608,448
3847,1780.jpg,640,640,speed_sign,311,204,355,279
5833,2414.jpg,640,640,speed_sign,482,402,502,430
2086,1099.jpg,640,640,Car,606,405,638,445
4628,2085.jpg,640,640,Person,308,379,332,452
740,0470.jpg,640,640,Car,478,324,640,556
4067,1874.jpg,640,640,Car,29,300,373,577
2778,1337.jpg,640,640,Car,0,0,639,639
2516,1239.jpg,640,640,Car,514,117,587,140
4975,2139.jpg,640,640,Traffic_light,427,193,439,212
2890,1370.jpg,640,640,Car,90,314,518,528
2020,1075.jpg,640,640,Bus,186,155,458,510
4713,2099.jpg,640,640,Person,156,424,198,582
5278,2235.jpg,640,640,Traffic_sign,519,340,574,390
1396,0769.jpg,640,640,Car,16,294,75,343
3,0002.jpg,640,640,Bus,20,197,206,398
2656,1291.jpg,640,640,Car,111,143,593,529
3375,1541.jpg,640,640,speed_sign,345,2,601,422
1768,0946.jpg,640,640,Bus,200,403,616,632
5644,2348.jpg,640,640,Car,252,341,356,413
5967,2454.jpg,640,640,Traffic_sign,385,442,398,462
662,0413.jpg,640,640,Bus,346,205,472,359
3865,1788.jpg,640,640,Car,268,500,332,571
4903,2128.jpg,640,640,Traffic_light,280,33,343,230
846,0513.jpg,640,640,Car,226,335,272,384
2040,1083.jpg,640,640,Bus,84,62,591,616
4605,2079.jpg,640,640,Traffic_light,355,513,366,538
2680,1298.jpg,640,640,Car,547,243,626,335
4144,1906.jpg,640,640,Car,27,321,162,485
5642,2347.jpg,640,640,Person,126,347,142,407
2355,1193.jpg,640,640,Car,351,91,639,274
229,0117.jpg,640,640,Car,400,318,481,415
2611,1277.jpg,640,640,Car,274,293,617,483
797,0498.jpg,640,640,Person,168,338,222,536
2126,1108.jpg,640,640,Bus,566,355,610,406
3903,1800.jpg,640,640,speed_sign,451,201,584,455
4303,1972.jpg,640,640,Traffic_sign,143,69,472,443
2101,1103.jpg,640,640,Person,4,329,119,640
503,0333.jpg,640,640,Bus,290,223,357,325
4652,2090.jpg,640,640,Traffic_light,591,318,602,352
5244,2222.jpg,640,640,Traffic_sign,277,194,358,318
2792,1344.jpg,640,640,Car,519,339,572,363
5852,2420.jpg,640,640,speed_sign,125,391,146,423
5340,2256.jpg,640,640,Traffic_sign,344,407,399,473
2379,1194.jpg,640,640,Car,290,406,332,456
1798,0964.jpg,640,640,Bus,506,236,528,325
4956,2136.jpg,640,640,Traffic_light,326,11,367,178
4544,2072.jpg,640,640,Traffic_light,1,228,20,256
2918,1381.jpg,640,640,Car,4,270,59,353
3517,1610.jpg,640,640,speed_sign,105,186,210,284
2872,1367.jpg,640,640,Car,4,293,179,417
286,0149.jpg,640,640,speed_sign,80,218,112,266
3697,1708.jpg,640,640,speed_sign,410,157,456,228
2813,1351.jpg,640,640,Car,392,241,444,301
2036,1081.jpg,640,640,Bus,569,132,639,578
936,0537.jpg,640,640,Car,432,312,557,447
5844,2416.jpg,640,640,Traffic_sign,210,446,217,460
3734,1724.jpg,640,640,speed_sign,258,28,347,262
1040,0578.jpg,640,640,Car,32,394,177,532
1282,0708.jpg,640,640,Traffic_sign,438,257,454,298
1822,0971.jpg,640,640,Bus,160,0,639,313
5851,2420.jpg,640,640,speed_sign,464,406,486,442
2738,1323.jpg,640,640,Person,143,291,224,473
982,0557.jpg,640,640,Car,376,310,439,382
462,0291.jpg,640,640,Traffic_sign,153,280,177,309
3076,1438.jpg,640,640,Person,406,86,496,523
5679,2362.jpg,640,640,speed_sign,400,356,413,376
5614,2340.jpg,640,640,Bus,299,340,363,430
6118,2544.jpg,640,640,speed_sign,278,430,290,453
3863,1788.jpg,640,640,speed_sign,172,62,291,250
799,0499.jpg,640,640,Car,296,281,438,457
2673,1294.jpg,640,640,Car,133,108,164,130
6064,2498.jpg,640,640,speed_sign,377,385,391,410
4938,2133.jpg,640,640,Car,20,372,130,429
4079,1881.jpg,640,640,speed_sign,232,244,359,601
3366,1537.jpg,640,640,Car,198,67,424,247
4204,1936.jpg,640,640,speed_sign,417,49,562,265
3661,1690.jpg,640,640,speed_sign,82,3,304,323
4470,2061.jpg,640,640,Person,297,268,364,625
1613,0889.jpg,640,640,Person,9,254,19,306
2393,1197.jpg,640,640,Car,0,0,639,639
4732,2102.jpg,640,640,Traffic_light,157,408,173,450
5227,2218.jpg,640,640,Traffic_sign,209,424,289,456
4745,2103.jpg,640,640,Traffic_light,449,426,452,434
2799,1347.jpg,640,640,Person,1,498,37,590
2543,1252.jpg,640,640,Car,224,260,272,293
336,0181.jpg,640,640,Car,321,317,444,398
4076,1879.jpg,640,640,speed_sign,32,9,253,305
4915,2130.jpg,640,640,Traffic_light,288,318,294,334
6124,2549.jpg,640,640,speed_sign,549,459,578,510
3573,1645.jpg,640,640,Person,298,287,336,447
2362,1194.jpg,640,640,Car,120,399,159,422
3497,1601.jpg,640,640,Person,219,101,257,230
3397,1548.jpg,640,640,speed_sign,84,83,147,206
3306,1520.jpg,640,640,Car,44,122,514,390
5546,2320.jpg,640,640,Car,218,395,273,459
4737,2102.jpg,640,640,Traffic_light,608,424,614,446
6151,2569.jpg,640,640,speed_sign,225,437,242,463
4266,1963.jpg,640,640,Car,172,345,206,380
3995,1841.jpg,640,640,speed_sign,256,323,394,416
3572,1645.jpg,640,640,Car,128,273,236,456
4142,1905.jpg,640,640,speed_sign,70,123,141,225
4734,2102.jpg,640,640,Traffic_light,159,450,174,471
753,0478.jpg,640,640,Bus,180,214,246,316
5094,2170.jpg,640,640,Traffic_sign,346,291,386,334
1411,0783.jpg,640,640,Bus,249,205,344,360
5980,2458.jpg,640,640,speed_sign,371,469,391,497
1123,0628.jpg,640,640,Person,517,321,635,640
5505,2311.jpg,640,640,speed_sign,230,428,251,463
5732,2378.jpg,640,640,speed_sign,122,296,140,324
814,0504.jpg,640,640,Car,410,305,474,374
2391,1196.jpg,640,640,Car,557,343,639,599
216,0108.jpg,640,640,Traffic_sign,108,245,139,291
4222,1945.jpg,640,640,speed_sign,224,206,306,354
1112,0620.jpg,640,640,Person,208,369,233,481
4870,2121.jpg,640,640,Traffic_light,363,50,427,114
4665,2092.jpg,640,640,Traffic_light,290,323,301,359
4662,2091.jpg,640,640,Person,382,406,460,508
59,0021.jpg,640,640,Person,265,290,310,504
5147,2191.jpg,640,640,Person,158,485,178,584
2435,1214.jpg,640,640,Car,244,488,418,586
2436,1215.jpg,640,640,Car,56,46,556,638
5738,2379.jpg,640,640,Car,478,363,580,482
268,0141.jpg,640,640,Car,262,348,446,560
5547,2321.jpg,640,640,speed_sign,393,299,409,324
3679,1700.jpg,640,640,speed_sign,187,160,287,410
4905,2128.jpg,640,640,Car,13,435,92,473
5154,2193.jpg,640,640,Traffic_sign,356,403,415,574
986,0558.jpg,640,640,Traffic_light,329,80,378,110
6095,2528.jpg,640,640,speed_sign,512,163,547,226
1726,0928.jpg,640,640,Car,558,405,595,439
4576,2076.jpg,640,640,Traffic_light,212,356,252,376
2165,1126.jpg,640,640,Bus,92,52,624,541
4743,2103.jpg,640,640,Traffic_light,427,412,430,421
773,0493.jpg,640,640,Bus,204,216,270,326
428,0262.jpg,640,640,Car,370,276,398,318
5723,2376.jpg,640,640,Car,320,374,378,457
4568,2074.jpg,640,640,Car,294,331,364,410
1157,0653.jpg,640,640,Person,156,281,181,421
2469,1230.jpg,640,640,Car,308,375,639,639
5806,2403.jpg,640,640,Car,427,370,457,419
1796,0964.jpg,640,640,Bus,336,260,374,345
2972,1402.jpg,640,640,Car,388,164,564,184
3367,1538.jpg,640,640,Car,65,434,566,608
784,0495.jpg,640,640,Car,358,299,447,398
686,0430.jpg,640,640,Bus,312,231,398,382
5680,2363.jpg,640,640,speed_sign,373,351,382,366
3276,1510.jpg,640,640,Car,52,17,592,623
4532,2071.jpg,640,640,Traffic_light,484,254,490,270
610,0387.jpg,640,640,Bus,369,243,478,383
4901,2126.jpg,640,640,Traffic_sign,168,462,201,514
2074,1097.jpg,640,640,Bus,75,137,548,553
5574,2327.jpg,640,640,Traffic_light,13,320,20,342
4818,2113.jpg,640,640,Traffic_light,124,407,148,468
5945,2447.jpg,640,640,speed_sign,441,434,454,457
101,0038.jpg,640,640,Car,261,279,281,301
4672,2092.jpg,640,640,Car,309,401,357,437
3108,1449.jpg,640,640,Car,355,471,493,551
190,0090.jpg,640,640,Person,428,297,448,370
5377,2266.jpg,640,640,Bus,336,212,518,321
4812,2112.jpg,640,640,Traffic_light,85,246,156,337
384,0222.jpg,640,640,Bus,396,62,640,461
4080,1882.jpg,640,640,speed_sign,438,38,582,332
3239,1495.jpg,640,640,Car,262,251,338,376
3536,1622.jpg,640,640,Car,201,376,254,447
2396,1198.jpg,640,640,Car,275,62,639,331
438,0271.jpg,640,640,Car,324,287,353,321
1094,0609.jpg,640,640,Car,379,293,445,366
3333,1527.jpg,640,640,Person,34,400,76,488
3259,1505.jpg,640,640,Car,434,428,472,457
6066,2500.jpg,640,640,speed_sign,247,299,270,331
542,0352.jpg,640,640,Person,434,320,454,380
5161,2195.jpg,640,640,Car,462,333,639,457
1763,0943.jpg,640,640,Bus,8,61,153,374
4282,1967.jpg,640,640,Person,230,378,241,462
2643,1286.jpg,640,640,Person,4,301,252,632
3582,1649.jpg,640,640,speed_sign,218,206,271,272
734,0468.jpg,640,640,Traffic_sign,100,209,134,258
1130,0634.jpg,640,640,Traffic_sign,234,244,255,269
1801,0965.jpg,640,640,Bus,412,42,639,450
4540,2071.jpg,640,640,Person,309,282,348,400
2697,1307.jpg,640,640,Car,97,99,587,532
1651,0901.jpg,640,640,Bus,264,237,327,385
4071,1876.jpg,640,640,speed_sign,398,151,458,266
1491,0817.jpg,640,640,Bus,182,276,242,354
2761,1332.jpg,640,640,Car,141,312,184,364
4531,2071.jpg,640,640,Traffic_light,473,251,481,270
958,0547.jpg,640,640,Traffic_sign,208,245,234,283
1274,0703.jpg,640,640,Traffic_sign,198,231,213,276
3028,1422.jpg,640,640,Car,93,161,178,209
5988,2461.jpg,640,640,speed_sign,531,406,548,435
5176,2198.jpg,640,640,Car,333,356,351,380
4788,2107.jpg,640,640,Traffic_light,530,393,539,412
1949,1039.jpg,640,640,Bus,88,9,599,611
5041,2154.jpg,640,640,Person,100,307,129,430
5910,2437.jpg,640,640,speed_sign,168,357,193,399
3279,1510.jpg,640,640,Car,91,102,410,241
3801,1757.jpg,640,640,speed_sign,370,2,532,156
5444,2294.jpg,640,640,Traffic_sign,452,204,476,253
2803,1350.jpg,640,640,Car,59,247,581,492
5352,2259.jpg,640,640,Traffic_sign,318,221,433,278
1734,0931.jpg,640,640,Bus,29,128,597,482
2394,1198.jpg,640,640,Car,0,100,64,192
3189,1476.jpg,640,640,Person,134,183,262,602
2380,1194.jpg,640,640,Car,328,382,349,400
2378,1194.jpg,640,640,Car,255,339,280,358
4970,2139.jpg,640,640,Traffic_light,91,259,99,290
6161,2576.jpg,640,640,speed_sign,386,410,400,434
4332,1983.jpg,640,640,Person,82,428,139,623
1138,0642.jpg,640,640,Bus,420,248,470,333
2794,1346.jpg,640,640,Car,341,408,441,485
2061,1090.jpg,640,640,Car,584,365,615,395
548,0357.jpg,640,640,Bus,305,240,381,385
4887,2124.jpg,640,640,Car,338,258,402,332
5305,2247.jpg,640,640,Traffic_sign,465,159,483,185
4908,2129.jpg,640,640,Traffic_light,362,283,430,366
889,0521.jpg,640,640,Car,212,301,258,351
4,0003.jpg,640,640,Bus,361,258,430,356
5174,2198.jpg,640,640,Car,249,395,282,441
2747,1326.jpg,640,640,Car,0,132,289,151
5935,2443.jpg,640,640,Traffic_sign,266,378,370,426
502,0332.jpg,640,640,Bus,306,261,376,370
2365,1194.jpg,640,640,Car,154,377,177,398
1008,0565.jpg,640,640,Car,342,277,385,329
344,0189.jpg,640,640,Car,332,319,350,338
3018,1420.jpg,640,640,Car,158,145,484,480
1118,0624.jpg,640,640,Person,555,324,583,473
3900,1799.jpg,640,640,Car,297,517,357,556
1802,0966.jpg,640,640,Bus,50,324,109,372
4765,2105.jpg,640,640,Traffic_light,52,296,55,305
3045,1428.jpg,640,640,Person,213,309,255,458
4393,2023.jpg,640,640,Traffic_sign,76,201,294,531
2057,1089.jpg,640,640,Person,405,246,519,496
2477,1231.jpg,640,640,Car,580,348,624,372
3754,1736.jpg,640,640,speed_sign,319,168,418,323
1297,0717.jpg,640,640,Car,375,258,465,383
4376,2011.jpg,640,640,Traffic_sign,372,101,439,196
4331,1983.jpg,640,640,Person,139,428,170,608
888,0521.jpg,640,640,Car,392,290,597,489
4670,2092.jpg,640,640,Person,27,409,41,454
788,0497.jpg,640,640,Car,227,323,390,523
5411,2280.jpg,640,640,Traffic_sign,327,209,367,269
947,0542.jpg,640,640,Person,228,344,272,422
144,0062.jpg,640,640,Traffic_sign,188,237,220,277
3476,1592.jpg,640,640,speed_sign,347,122,501,392
5934,2443.jpg,640,640,Bus,150,475,216,540
6009,2467.jpg,640,640,speed_sign,103,388,122,418
1310,0724.jpg,640,640,Person,127,255,147,359
1224,0680.jpg,640,640,Person,214,286,241,373
1059,0590.jpg,640,640,Person,376,370,388,412
5566,2325.jpg,640,640,Person,360,353,388,456
4825,2114.jpg,640,640,Traffic_light,289,0,327,81
669,0417.jpg,640,640,Traffic_sign,202,268,228,301
128,0051.jpg,640,640,Bus,306,295,346,349
4517,2070.jpg,640,640,Traffic_light,186,439,191,458
4794,2107.jpg,640,640,Car,562,451,601,472
5107,2177.jpg,640,640,Traffic_sign,574,1,639,81
5229,2218.jpg,640,640,Traffic_sign,404,292,444,398
851,0514.jpg,640,640,Car,282,331,326,376
3765,1742.jpg,640,640,speed_sign,91,214,162,310
350,0194.jpg,640,640,Traffic_sign,42,260,76,303
4132,1899.jpg,640,640,Car,232,445,290,555
3165,1465.jpg,640,640,Person,345,298,412,562
2607,1276.jpg,640,640,Car,12,177,198,376
270,0141.jpg,640,640,Bus,379,228,458,414
463,0292.jpg,640,640,Traffic_sign,135,237,155,263
1028,0575.jpg,640,640,Car,223,301,292,391
4048,1867.jpg,640,640,Car,10,414,83,459
90,0031.jpg,640,640,Car,290,317,320,353
1263,0696.jpg,640,640,Bus,362,255,516,414
1735,0932.jpg,640,640,Bus,0,293,71,504
3364,1536.jpg,640,640,Car,15,0,602,615
3890,1796.jpg,640,640,speed_sign,498,346,594,476
1975,1052.jpg,640,640,Car,515,306,536,325
2622,1281.jpg,640,640,Car,9,397,259,640
1445,0799.jpg,640,640,Bus,212,222,271,315
3321,1523.jpg,640,640,Car,499,117,529,155
1394,0767.jpg,640,640,Car,327,337,404,417
3510,1607.jpg,640,640,Person,400,249,487,626
1248,0691.jpg,640,640,Person,179,284,197,360
5327,2249.jpg,640,640,Person,542,462,570,560
3400,1549.jpg,640,640,speed_sign,103,172,147,232
1820,0969.jpg,640,640,Bus,4,303,569,576
3216,1483.jpg,640,640,Car,86,372,176,506
5069,2163.jpg,640,640,Traffic_sign,243,270,387,340
2237,1155.jpg,640,640,Car,234,271,429,586
2534,1247.jpg,640,640,Car,1,212,639,531
3143,1457.jpg,640,640,Person,111,285,138,366
459,0288.jpg,640,640,Traffic_sign,130,212,157,245
1536,0849.jpg,640,640,Traffic_sign,429,284,450,330
3925,1810.jpg,640,640,Car,361,482,581,619
815,0504.jpg,640,640,Person,170,305,188,382
209,0103.jpg,640,640,Traffic_sign,168,274,190,303
1149,0651.jpg,640,640,Person,110,240,143,393
4660,2091.jpg,640,640,Traffic_light,470,282,490,311
2328,1182.jpg,640,640,Person,274,77,458,308
2027,1078.jpg,640,640,Bus,0,218,134,416
4999,2143.jpg,640,640,Traffic_light,66,213,84,278
2192,1135.jpg,640,640,Bus,594,258,639,323
3474,1590.jpg,640,640,speed_sign,22,58,89,159
926,0535.jpg,640,640,Traffic_sign,146,243,190,328
3354,1531.jpg,640,640,Car,409,71,639,268
31,0016.jpg,640,640,Person,56,373,124,640
3355,1532.jpg,640,640,Car,39,346,61,361
1267,0698.jpg,640,640,Person,492,245,523,419
4485,2065.jpg,640,640,Person,242,408,254,448
272,0142.jpg,640,640,Car,294,331,398,465
1842,0982.jpg,640,640,Car,364,317,440,413
1166,0658.jpg,640,640,Person,97,279,110,330
5350,2259.jpg,640,640,Traffic_sign,289,498,429,556
5989,2461.jpg,640,640,Car,426,442,541,580
4689,2097.jpg,640,640,Traffic_light,358,188,379,251
3723,1720.jpg,640,640,speed_sign,173,57,290,270
1131,0635.jpg,640,640,speed_sign,278,315,293,344
4238,1951.jpg,640,640,speed_sign,391,262,426,320
1882,1002.jpg,640,640,Bus,0,61,269,639
1469,0806.jpg,640,640,Car,156,264,221,343
1280,0706.jpg,640,640,Person,601,263,627,377
4769,2105.jpg,640,640,Traffic_light,223,259,231,281
1175,0664.jpg,640,640,Car,149,257,178,295
4499,2068.jpg,640,640,Traffic_light,393,226,402,260
2639,1285.jpg,640,640,Car,411,417,460,458
4833,2116.jpg,640,640,Traffic_light,344,91,362,122
423,0258.jpg,640,640,Bus,248,241,302,303
732,0466.jpg,640,640,Car,314,285,358,337
4427,2042.jpg,640,640,Traffic_sign,334,298,402,413
4953,2136.jpg,640,640,Traffic_light,272,174,282,240
221,0113.jpg,640,640,Traffic_sign,0,299,44,382
4481,2065.jpg,640,640,Traffic_light,464,372,473,395
2769,1334.jpg,640,640,Car,0,169,145,287
5407,2279.jpg,640,640,Car,358,408,407,485
2333,1185.jpg,640,640,Car,594,557,634,619
1065,0593.jpg,640,640,Person,308,376,319,426
1971,1049.jpg,640,640,Person,161,271,179,452
3889,1796.jpg,640,640,speed_sign,502,207,590,341
903,0523.jpg,640,640,Car,288,269,338,322
4886,2124.jpg,640,640,Car,228,261,291,328
1896,1009.jpg,640,640,Person,120,202,238,636
1874,0996.jpg,640,640,Person,292,7,516,319
1848,0985.jpg,640,640,Bus,0,0,639,639
1121,0626.jpg,640,640,Person,529,320,583,531
738,0470.jpg,640,640,Bus,240,256,301,361
5766,2390.jpg,640,640,speed_sign,576,289,600,328
